n,p,sample,rho,lower,upper,symmetric_upper,full_inf_norm,P_inf_norm,C_deviation_inf_norm,feedback_product,C_deviation_nonnormality,inner_count,outer_count,annulus_count
8,3,54,0.8557136337718573,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.9088899308631239,0.45000000000000007,0.039999999999999994,0.006400000000000002,0.918258464830952,3,8,0
8,3,55,0.8487496426421897,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.864165071558802,0.4499999999999999,0.04000000000000002,0.006400000000000003,0.2654929732519766,3,8,0
8,3,56,0.851990177744659,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.9178494479258298,0.44999999999999996,0.040000000000000036,0.0064,1.1627364384009793,3,8,0
8,3,57,0.8621993829033738,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.9400656936821414,0.44999999999999996,0.03999999999999997,0.006400000000000001,0.9056568979015657,3,8,0
8,3,58,0.8506177477026,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.8988130374042734,0.44999999999999996,0.039999999999999994,0.0064,1.2496886450446054,3,8,0
8,3,59,0.8643210133960794,0.7806438241627338,0.8944013949390892,0.8993561758372661,1.1935825666168272,0.45000000000000007,0.039999999999999966,0.006400000000000001,0.8499699908342481,3,8,0
8,3,60,0.8313012401622201,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.8718420038564414,0.45,0.039999999999999994,0.0063999999999999994,0.7328470981401777,3,8,0
8,3,61,0.8732968034784363,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.9364905944323143,0.45000000000000007,0.04000000000000002,0.006400000000000001,0.2831817864414091,3,8,0
8,3,62,0.8547343952591453,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.8869120628319258,0.44999999999999996,0.03999999999999994,0.006400000000000001,0.8187986386505461,3,8,0
8,3,63,0.8666233361795723,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.9127706863061245,0.44999999999999996,0.040000000000000036,0.0064,0.3507005851318699,3,8,0
8,3,64,0.8316666793328499,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.8522133664608791,0.45000000000000007,0.04000000000000002,0.0063999999999999994,0.4182832202881147,3,8,0
8,3,65,0.8458686459077936,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.8830767888784572,0.44999999999999996,0.04000000000000001,0.0064,0.5351623915003622,3,8,0
8,3,66,0.857647692951379,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.9635795944390543,0.45000000000000007,0.04000000000000002,0.006400000000000001,1.1813636701916117,3,8,0
8,3,67,0.8442582573600983,0.7806438241627338,0.8944013949390892,0.8993561758372661,1.1807893519118515,0.45000000000000007,0.04000000000000002,0.006400000000000001,1.0546446809693601,3,8,0
8,3,68,0.846347724039843,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.9987857935106517,0.45000000000000007,0.040000000000000036,0.006400000000000001,0.5503788050066687,3,8,0
8,3,69,0.847924452528822,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.8875985528060537,0.45,0.039999999999999994,0.0064,0.491303916835431,3,8,0
8,3,70,0.8638015606374256,0.7806438241627338,0.8944013949390892,0.8993561758372661,1.0605838608013274,0.44999999999999996,0.039999999999999966,0.006400000000000001,0.6745272037837721,3,8,0
8,3,71,0.8507195351734516,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.882681229514192,0.44999999999999996,0.03999999999999995,0.006400000000000001,1.302388474758706,3,8,0
8,3,72,0.8725822937858144,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.89894310554858,0.44999999999999996,0.03999999999999997,0.0064,0.1461940437473509,3,8,0
8,3,73,0.8448628984035205,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.8863978724303347,0.45000000000000007,0.03999999999999998,0.0063999999999999994,1.2670666666463601,3,8,0
8,3,74,0.854333779171344,0.7806438241627338,0.8944013949390892,0.8993561758372661,1.1148956326391313,0.45,0.040000000000000036,0.0064,1.0176559461561865,3,8,0
8,3,75,0.8461851069306223,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.8984066854959255,0.44999999999999996,0.040000000000000015,0.0064,0.6890231708379808,3,8,0
8,3,76,0.847260298998087,0.7806438241627338,0.8944013949390892,0.8993561758372661,1.1826019805912606,0.45000000000000007,0.04000000000000002,0.0063999999999999994,1.0396560718323753,3,8,0
8,3,77,0.853725680282924,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.8702741885037493,0.45000000000000007,0.03999999999999996,0.0063999999999999994,0.7726781761063262,3,8,0
8,3,78,0.8459458630238356,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.8941626317468496,0.45,0.03999999999999995,0.0063999999999999994,0.6772077576025562,3,8,0
8,3,79,0.8417776820828057,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.8659555048655113,0.45000000000000007,0.040000000000000036,0.0063999999999999994,0.9538952551732587,3,8,0
8,3,80,0.8498176086240118,0.7806438241627338,0.8944013949390892,0.8993561758372661,1.1886872943255913,0.45000000000000007,0.03999999999999998,0.006400000000000001,1.1846642068195907,3,8,0
8,3,81,0.854766287663698,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.9801248642131575,0.44999999999999996,0.03999999999999995,0.0064,1.0840380746743206,3,8,0
8,3,82,0.8640091853802838,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.989960137202693,0.45000000000000007,0.04000000000000004,0.006400000000000002,0.4344124238441961,3,8,0
8,3,83,0.8500401583609037,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.9150914604951393,0.45000000000000007,0.039999999999999994,0.006400000000000002,1.1773949670680244,3,8,0
8,3,84,0.8581556217214071,0.7806438241627338,0.8944013949390892,0.8993561758372661,1.022674514114601,0.44999999999999996,0.03999999999999998,0.0064,1.07684152088263,3,8,0
8,3,85,0.8601700310981681,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.9369719100584113,0.44999999999999996,0.03999999999999998,0.006400000000000001,0.5013410182197567,3,8,0
8,3,86,0.8480491869024438,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.8795679355174632,0.45000000000000007,0.039999999999999966,0.006400000000000001,0.481338414748213,3,8,0
8,3,87,0.8550331068598903,0.7806438241627338,0.8944013949390892,0.8993561758372661,0.9793065280140014,0.45000000000000007,0.039999999999999994,0.0063999999999999994,0.8021625773842604,3,8,0
